	HCA1	HCA2	HCA3	HCA4	HCA5	HCA6	HCA7	HCA8	HCA9	HCA10	HCA11	HCA12	HCA13	HCA14	HCA15	HCA16	HCA17	HCA18	HCA19	HCA20	HCA21	HCA22	HCA23	HCA24	HCA25	HCA26	HCA27	HCA28	HCA29	HCA30	HCA31	HCA32	HCA33	HCA34	HCA35	HCA36	HCA37	HCA38	HCA39	HCA40	HCA41	HCA42	HCA43	HCA44	HCA45	HCA46	HCA47	HCA48	HCA49	HCA50	HCA51	HCA52	HCA53	HCA54	HCA55	HCA56	HCA57	HCA58	HCA59	HCA60	HCA61	HCA62	HCA63	HCA64	HCA65	HCA66	HCA67	HCA68	HCA69	HCA70	HCA71	HCA72	HCA73	HCA74	HCA75	HCA76	HCA77	HCA78	HCA79	HCA80	HCA81	HCA82	HCA83	HCA84	HCA85	HCA86	HCA87	HCA88	HCA89	HCA90	HCA91	HCA92	HCA93	HCA94	HCA95	HCA96	HCA97	HCA98	HCA99	HCA100	HCA101	HCA102	HCA103	HCA104	HCA105	HCA106	HCA107	HCA108	HCA109	HCA110	HCA111	HCA112	HCA113	HCA114	HCA115	HCA116	HCA117	HCA118	HCA119	HCA120	HCA121	HCA122	HCA123	HCA124	HCA125	HCA126	HCA127	HCA128	HCA129	HCA130	HCA131	HCA132	HCA133	HCA134	HCA135	HCA136	HCA137	HCA138	HCA139	HCA140	HCA141	HCA142	HCA143	HCA144	HCA145	HCA146	HCA147	HCA148	HCA149	HCA150	HCA151	HCA152	HCA153	HCA154	HCA155	HCA156	HCA157	HCA158	HCA159	HCA160	HCA161	HCA162	HCA163	HCA164	HCA165	HCA166	HCA167	HCA168	HCA169	HCA170	HCA171	HCA172	HCA173	HCA174	HCA175	HCA176	HCA177	HCA178	HCA179	HCA180	HCA181	HCA182	HCA183	HCA184	HCA185	HCA186	HCA187	HCA188	HCA189	HCA190	HCA191	HCA192	HCA193	HCA194	HCA195	HCA196	HCA197	HCA198	HCA199	HCA200	HCA201	HCA202	HCA203	HCA204	HCA205	HCA206	HCA207	HCA208	HCA209	HCA210	HCA211	HCA212	HCA213	HCA214	HCA215	HCA216	HCA217	HCA218	HCA219	HCA220	HCA221	HCA222	HCA223	HCA224	HCA225	HCA226	HCA227	HCA228	HCA229	HCA230	HCA231	HCA232	HCA233	HCA234	HCA235	HCA236	HCA237
Clostridium_sensu_stricto	0.268920476	0.328022493	0.166270784	0.430725054	0.537153089	0.40238837	1.475440747	0.24316979	0.012505471	0.051554364	0.235566856	0.087019031	0.463890353	0.188961019	0.01590938	0.429373879	0.250601104	0.030515716	0.077664876	0	0	0	0	0.081297739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746478097	0.349039636	0.124452592	0.555351645	0.814054008	0.050201531	0.567579755	0.657085593	0.205953969	0.141639327	0.153504685	0.112506024	0.064645616	0.187802817	0.186186797	0.490353768	2.430383293	0.168757688	0.197967998	0.244510911	3.543432564	0.284643139	0.068291438	0.087654869	0.604639115	0.305229416	1.859251166	0.020485341	0.409692426	0.318742906	1.147846236	0.18788044	0.118174567	23.22652804	0.284391918	0.178105686	0.202529063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_IV	0	0	0.023752969	0	0.022381379	0.06490135	0.320543038	0	0.050021885	0.025777182	0	0	0	0.015238792	0.009545628	0.005881834	0.016932507	0.030515716	0.457359826	0.688731999	0.352844023	0.326606318	0.439263389	0.412160629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0611763	2.413565815	0.183660878	0.194631109	2.863223368	0.202006161	3.285539111	0.069134638	0.15022666	2.066266123	0.05094232	0.062436409	0.064916305	21.32145621	0.58376858	0.378437545	0.444389232	0.07429941	0.259229938	0.97289184	0.086944898	0.975002044	0.170659439	0.025986774	0.267911432	1.034835415	0.910203066	0.050470194	0.044668262	0.330448354	1.475373868	0.951997975	0.065979509	0.137547935	0.490099488	0.304626398	0.197667728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Eubacterium]_siraeum_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109092798	0	0	0	0	0	0	0	0	0	0	0.432630854	0	0	0	0	0	0.076369728	0	0	0	0	0.045796982	0	0	0	0.605115014	0.058318484	0	0	0	0	0	0.48255991	0	0.105781171	0.076273772	0.015745552	0.328428236	0.081860644	0.165729209	0	0.559113551	0	0	0.174275064	0.035887314	0	3.125323935	0	0	0.212196697	0	0.272603362	0.129683664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.837502719	0	0.3307327	0	0	0	0.124069479	0	0.196401083	0	0.247556447	0.924811207	0	0	0.490500085	0	0.455896121	1.196462632	0	0	0	0	0.417120918	0	0	0	0	0	0	0	0	0	0.074965925	0	0	0	0	0.005120459	0.016596822	1.868391831	0.447018992	0.022682938	0	0	0.774115207	0	0	1.789967521	0.313899038	1.918191057	0.460103366	0.421738005	2.296535052	0.016208769	3.312448924	0.272860841	2.309326389	2.046914687	0	0	0	0	0	0	0	0	0	0	0	0.19179478	0	0	0	0	0.132082221	0.053768259	0.154859867	1.035320949	0	0	0	0.482729531	0.605459685	0.054506396	0.034331228	0	0	0	0.180054597	0	0	0.269185474	0.30554141	0.063778639	0.070677622	0.285502327	0	0.197849262	0	0.06567023	0	0	0.552190951	0.313875932	0	0.150147062	0	0	0	0	0	0	0	0	0	0.076715583	0	0	0	0
Lachnospiraceae_UCG-010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035606195	0.136798906	0.190936484	0.032591691	0	0.344126703	0	0.463422708	0.210286515	0.210288762	0.417268134	0.13254647	0	0.383754397	0.050190305	0.156897355	0	0	0.202010248	0.415665637	0	0.563127601	0	0.064115775	0.057777585	0.386704604	0.088610183	0.092770246	0.103677304	0.416364529	0.154086696	0.381469391	0.078969304	0.117373491	0.152264049	0.474114312	0	0	0	0.051183621	0	0.050220972	0	1.784080512	0	0	0	0	0	0	0	0	0.922594335	0	0	1.060627113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239286491	0	0.424016282	0	0.026477441	0.097115315	0.397752153	0	0	0	0.260361091	0.098500602	0.277915633	0.333792298	0.095844844	0.18615041	0	0.385815849	0	0	0	0	0	0.15013478	0	0	0.587949251	0	0	0.144345867	0	0	0	0	0.182261408	0	0	0	0.066387287	0	0	0.068048814	0.023273133	0.149090245	0	0.008536976	0.055706582	0	0	0	0	0	0	0	0	0	0	0	0	0.084885405	0.109390041	0.162804061	0.028670547	0.072738773	0.05323113	0.220302376	0	0.032859222	0.025832377	0.11387815	0.088001224	0.076642448	0	0.03292878	0.316446988	0.116497894	0.312756202	0.219067911	0.036199095	0	0.088592068	0.15231757	0.092823088	0.102600276	0.043486222	0.419600313	0.06960043	0	0.313643492	0.156864904	0.384968285	0.182661571	0.11805009	0.149634499	0.196572135	0.204572533	0.382648368	0	0.058198303	0.06829704	0.082666588	0.490313641	0.091607715	0.054492349	0	0.337316687	0.032627137	0.079932501	0	0.342514053	0.416095005	0.132013201	0.157954489	0	0	0.202925091	0	0.563815986	0.116959064	0.035570502
Lacrimispora	0.42258932	0.328022493	0.142517815	0.358937545	0.022381379	0.16874351	0.089563496	0.219329614	0.118801976	0.144352219	0.213131917	0.052968106	0.216130733	0.26210722	0.054091893	0.085286592	0.101595042	0.158681721	1.756089142	1.586890343	1.841795751	1.987863148	1.721386871	1.677002193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49911243	0.201394909	0.455266412	0.390183767	0.757045332	0.525066015	0.955991244	0.42447536	0.861147472	0.752417295	0.146812152	0.731632216	1.053868721	0.347911827	1.022858583	1.298455509	0.737010013	0.566152475	0.284023423	0.83879775	0.954281262	0.408297414	0.195918627	0.395355773	0.402004342	0.77404762	0.378812837	1.165208782	0.529154058	0.813776958	0.574028348	1.091842359	0.817774198	0.108953632	0.621453957	0.622050809	0.427797486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000882003	0.000456732	0.001274783	0.002448687	0.001462559	0.000150005	0.000360419	0.000448008	0.000540168	0.000897734	0.000564771	0.000937132	0.001944044	0.000668933	0.000916087	0.003832747	0.00185019	0.00110699	0.004634533	0.000252333	0.000983457	0.003508392	0.000760715	0.000235631	0.002688992	0.002262978	0.000639222	0.000129245	0.001716273	0.000354711	0.000578764	0.001799396	0.001393933	0	0.002005208	0.000785843	0.001036022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Ruminococcus]_gauvreauii_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.967841132	0.244160072	0.12828545	0.979923518	0	0	0.073421439	0.416134676	0	0.448786993	0	0	0.203205401	0	0	0.375082739	0	0.189007894	0	0	0	0.097176887	0.26523483	0.119072153	0	0.106052768	2.780996524	0.196082566	0	0	0.158618658	0.245754319	0	0.090798361	0.386516433	0.119124199	1.030216621	0	0	0.123693751	0	0.09039775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054383293	0	0.080563094	0.187574883	0	0	0.189753321	0.092471943	0	0	0.362798241	0	0	0	0	0	0	0.858331888	0	0	0	0	0.919562023	0.249087249	0.331097351	0	0.671942001	0	0	0	0	0.440180587	0.077237619	0	0.143530859	0	0	0	0.647276047	0	0.232767286	0	0.065164774	0.033469239	0	0.07043005	0.104728375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155507559	0.070397747	0	0	0	0	0.042919771	0	0.051745225	0	0	0	0.054016745	0	0.267658963	2.777020581	0.386652294	0.196194253	0	0.066373707	0	0.098073334	0	0.069698554	0.410050362	0.093748753	0.442233278	0.310170825	0.789873915	0.055216892	0	0.244674197	0.141985941	0	0	0	0.394382711	0.122143621	0.165656742	0	0	0.980989255	0	0	0	0	0	0.377609951	0	0.191707702	0	0	0.097295679	0.090477767	0.966870928
Ruminococcus2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.646146652	0.339953067	0.235281903	0.483339187	0.799521774	0.421012841	1.779388361	0.236312191	0.355910546	0.323763581	0.079858581	0.556806924	1.004652417	0.747966947	0.923352575	0.429505599	0.633214348	0.894564316	0.697965719	1.046341841	0.254642555	0.42507812	0.409350982	0.191500979	0.503664712	1.058419465	0.437277071	0.738183125	0.362630414	1.922673099	0.68562451	1.343327545	0.286220969	0.009069426	0.875607344	1.100488822	0.775715001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mediterraneibacter	0.653092585	0.257731959	0.593824228	0.215362527	0.425246195	0.15576324	0.061280287	0.176417298	0.037516413	0.139196783	0.373915645	0.105936211	0.622034792	0.079241718	0.092274405	0.202923271	0.060957025	0.122062862	0.002157358	0.025908414	0.040039038	0.046370033	0.003754388	0.090750964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355635138	0.328606875	0.31755915	0.223646732	0.32621285	0.580217697	0.87966252	0.175029474	0.385709801	0.392223071	0.147376922	0.350520778	0.416788272	1.028316584	1.148867938	1.168300695	0.458212796	0.680944408	0.22699081	0.65350104	0.779517283	0.496172708	0.157675422	0.200522294	0.501332423	0.59238227	0.234004451	0.20918312	0.991418635	1.164869467	0.452751048	0.75488585	0.255193047	0.00952139	1.662049787	0.208051915	0.523324048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_UCG-004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03911003	0	0	0.105425656	0	0	0	0	0	0	0.061674814	0.340875821	0.225539948	0	0.10376904	0.886874261	0.095336155	0	0	0	0.096173662	0.909996967	0	0.490764092	0	0	0	0	0	0.264693409	0.212601041	0	0.471731828	0	0.086443608	0.146958484	0.102367242	0	0.105464042	0	0.101657009	0	0	0.062932662	0	0	0.217684254	0	0.068174527	0	0.039510075	0	0.050947154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266478138	0.43434826	0.322252374	0.400683519	0.233001483	0	0.394103051	0.987768484	0	0.407445134	0	0	0	0.42558518	0	0	0	0	0	0.519848771	0	0	0	0.232026478	0	0	0	0.111856823	0	0	0	0	0	0	0	0	0	0.112650093	0	0	0	0	0.058182834	0	0	0	0	0	0.030875315	0.025406504	0.006302786	0.011098369	0.005755727	0.004052192	0.054481068	0	0.027410402	0.029881966	0	0.129824737	0.166272863	0	0.295306631	0	0.239540083	0.276457883	0.87494343	0	0.123421355	0.140849291	0.068870523	0.285109905	0.295692742	0.246965848	1.125450593	0	0.449397261	0.369114425	0.314932127	0	0.490663759	0	0	0	0	0	0	0	0	0	0.54852994	0.350902492	0	0	0	0	0	0	0	0	0.504856662	0	0	0	0	0.096670026	0.039152564	0.26496144	0	0	0	0	0.227059578	0	0.105251287	0.868618377	0	0	0.211850381	0
Knoellia	0.038417211	0	0.071258907	0.071787509	0.111906893	0.1298027	0.014141605	0.028608211	0.05627462	0.175284838	0.059826503	0.022700617	0.031628888	0.030477584	0.022273132	0.044113755	0.115141048	0.067134574	0.021573577	0.157609517	0.035034158	0.018144795	0.00938597	0.166376768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colidextribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032369269	0.090044849	0.119335302	0	0	0	0.045182424	0	0	0	0.124052689	0	0	0.091370095	0	0	0.146512369	0	0	0.190672311	0.219252992	0	0.216716263	0.089304115	0.249888056	0.31945163	0	0.084336587	0	0.126312835	0.174480524	0	0.334888346	0.035433507	0.089015906	0.092916875	0.229959067	0	0	0	0	0.035154681	0	0	1.227452236	0.175233645	1.321585903	0	0	0	0	0	0	0.533386013	0	0	0.025043099	0.169567878	0.027845557	0.044655622	0.078200219	0.002400073	0.322014309	0.001509078	0.005191613	0.039065928	0.005760661	0.003146085	0.013608308	0.093081966	0.024197334	0.132930252	0.036845214	0.022008706	0.044597882	0.229686333	0.01435119	0.028894588	0.029201073	0.000942525	0.040801342	0.062245534	0.573185519	0.022359394	0.005735965	0.004114642	0.091812967	0.013612824	0.008105464	0.001084715	0.045665262	0.014678423	0.045744366	0	0.039091343	0	0.025533754	0	0.187036904	0.237191651	0	0	0.314843967	0.034145717	0	0.076095947	0	0.1409483	0	0.366345097	0	0	0	0	0	0	0	0	0.069888528	0	0	0	0	0	0	0	0	0	0	0.027936508	0	0	0.04103703	0.071417235	0.020414644	0	0	0	0.040550635	0.022282633	1.371346084	1.461431585	1.676829268	0.762637086	0.355147793	0.800046046	0.530837183	0.299645873	0.664661023	0.342630028	0.36854425	0.820280458	0.044939332	0	0	0.163422116	0	0.093154477	0.01511879	0.0955398	0.234708726	0.07749713	0.020977554	0	0	0	0.01646439	0	0.041819757	0.03036468	0.261080935	0	0.218696958	0	0.086703848	0.084384625	0	0.041197473	0.128013655	0	0	0.336876343	0	0.101727371	0.108154878	0.071755937	0.107933081	0.123685838	0.375424319	0	0.349145757	0	0.06829704	0.212571226	0	0	0	0	0.102840453	0	0.338973015	0	0	0.12370392	0	0	0.147134084	0	0	0.21173247	0	0.035308397	0.03233682
Delftia	0.384172109	0.187441425	0.213776722	0.143575018	0.111906893	0.16874351	0.362967851	0.457731369	0.250109423	0.366035985	0.280436733	0.427528281	0.311017396	0.438877206	0.15273005	0.117636679	0.406380169	0.579798596	0.120812029	0.045339724	0.085082956	0.157254894	0.091982505	0.173939348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110055513	0	1.172469346	0	0	0.020124369	0.220264317	0	0.792955402	0	0	0	0.137655272	0.162181918	0	0.049030423	0	0.389133899	0.049270792	0	0.226991333	0	0	0.068695473	0.015888836	0.133212623	0	0.56716355	0.051838652	0	0	0.022007849	0	0	0.063248144	0.030972292	0.216161523	0	0	0.447856686	1.02566572	0.436922459	0	0.889498831	0	0.170740474	1.87345694	0	0.172235618	1.477143153	0	0	0.678106836	0.296325563	0.509869251	0.648418322	0.000347018	2.40385E-05	0.000322535	5.26599E-05	9.33548E-05	5.00015E-05	0.000200233	0.000235793	0.000180056	0	8.47156E-05	0.000133876	0.00027069	0.000133787	0.001137212	0.000132164	7.92939E-05	1.45657E-05	7.59759E-05	0.000441583	0.000109273	0.000198588	0.000155601	3.36616E-05	0.000192071	0.000190854	0.000737564	0	0.000406486	0	0.000420919	0.000312938	0.00072278	0	0	0.001375225	0	0.043506635	0	0	0	0.079432324	0	0	0	0	0	0.153655726	0.251723761	0	0	0.789310481	0	0	0.806311774	0	0	1.227360485	0.497397872	0	0.276384482	0.111799106	0.192193451	0	0.10386705	0	0	0	0	0.229441163	0.071787509	0	0	0	0	0.448114186	0	0.021160662	1.122805426	0	0.103450374	0.002529788	0	0.857881367	0.057740888	0.658673391	0	0.012605572	0.107284229	0.023022908	0.052678499	0.272405339	0.146925068	0.376893031	0.323721301	0.113276825	0	0	0	0	0.338393422	0.678696902	0	0	0	0	0	0.042087542	0	0	0	0.302688424	0	0	0	0	0	0	0.063270375	0.567486604	0.051300138	0	0	0	0.321974779	0.906081199	0.4513306	0	0	0.537012175	0.652504538	0	0	0.022075867	0.798379964	0	0.031521711	0	0	0.086518398	0	0	0.489520558	0	0	0	0.020147885	0	0	0.049360778	0	0.394692328	0.049493925	0.21920538	0	0	0.109945189
Lachnobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085106051	0.605723192	0.574159108	0.234205048	0.275987958	1.008480759	0.484443117	0.821174251	0.688323793	1.737955951	0.121905762	1.430615428	1.705640238	0.467583862	0.220050429	0.322611597	1.001560768	0.207298413	0.181937073	0.966268092	2.152059232	0.523975061	0.646244472	0.563024322	0.760271402	0.488776037	0.157002776	0.493522238	0.219953932	0.203320091	0.588023906	0.682792647	0.830216344	0.065655411	0.496061638	0.388206406	0.437706109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetatifactor	0.653092585	0.210871603	0.071258907	0.502512563	0.33572068	0.36344756	0.344112379	0.548324036	0.625273557	0.628963242	0.373915645	0.20430555	0.558777016	0.466307031	0.241822579	0.285268947	0.57909174	0.305157156	6.778417794	5.235658613	8.298090638	7.727666781	6.551406957	5.758904938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000289181	0.007764449	0.002073442	0.000974209	0.003174064	0.000300009	0.00220256	0.001556237	0.000630196	0.000115837	0.000141193	0.00015061	0.000467555	0.001438205	0.002242834	0.001400935	0.00081937	0.002578121	0.005444943	0.000588778	7.28487E-05	0.001125333	0.000795293	0.000370278	0.000987793	0.001526829	0.004474555	6.46225E-05	4.51651E-05	0.000283768	0.004998414	0.000938815	0.000464644	0.000150655	0.000721875	0.000589382	0.000557858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016208769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catenibacterium	0.153668844	0.046860356	0	0	0.111906893	0.01298027	0.146129914	0	0	0.010310873	0	0.018917181	0	0	0.003181876	0	0.016932507	0	0	0.377831034	0.130126874	0.038305679	0.01877194	0.035922257	1.54239565	0	0	0	0	0	0	0	0	0	0	1.035124815	0	0.031979533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.143690264	0	0	1.105894436	0	0	0	0	0	0.147462626	0	0	0	0	0.076074553	0	0	0	0	0	0	0	0	0.132338787	0	0	0	0	0.000694035	0.00016827	0.000168947	0	0.000404538	0.001000031	0.000360419	0.00287668	0.000810252	0.000376469	0.000282385	0.00115468	0.000984326	6.68933E-05	0.000537017	0.000158596	0.000105725	0.000568061	0.000151952	0.00018925	0.000947033	0.001059137	0.000190179	0	0.001426812	8.17944E-05	0.00157347	0	0.00018066	0.014401249	0.00226244	0.010991964	0.000103254	0	0.000507986	0.005585098	0.000531293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.039697543	0.464282431	0.626352876	0	0.453816494	0.60629515	0.632491177	0.305026303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.503073085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164823639	0	0	0	0	0	0	0	0	0	0	0	0	0	1.131809292	0.512679667	0	0	0	0	0	0	0	0	0	0.271667108	0	1.109312337	0.393370886	0.134775018	0	0	0	0	0	0	0	0	0	0	0	0	1.030960239	0	0	0	0	0	0	0	1.540849488
