"samples" "V1" "V2" "group"
"393" "Sample1351" -0.25063832361124 0.0872635104971573 "HC-E"
"394" "Sample1352" -0.279782604925662 0.101389675853708 "HC-E"
"395" "Sample1353" -0.263857838730044 0.101166930971887 "PCOS-E"
"396" "Sample1354" -0.258323688592851 0.109619409324502 "PCOS-E"
"397" "Sample1355" -0.238736577578147 0.0829566534876002 "HC-E"
"398" "Sample1356" -0.285421151502601 0.0697891098479755 "PCOS-E"
"399" "Sample1357" -0.284583303569075 0.0150876248571858 "HC-E"
"400" "Sample1358" -0.275910954494317 0.0801492155912279 "HC-E"
"401" "Sample1359" -0.262504381679532 0.0577153929053828 "PCOS-E"
"402" "Sample136" -0.28035730727503 0.0549657088068411 "HC-E"
"403" "Sample1360" -0.288327111873698 0.0662529633269897 "HC-E"
"404" "Sample1361" -0.148984159735565 0.102689660620411 "PCOS-E"
"405" "Sample1362" -0.240260097471657 -0.103467683615077 "PCOS-E"
"406" "Sample1363" -0.254287237181757 -0.0333415208730472 "HC-E"
"407" "Sample1364" -0.300565161550525 0.0501816358357647 "HC-E"
"408" "Sample1365" -0.243711049811738 0.0821249839564117 "HC-E"
"409" "Sample1366" -0.219514999037976 -0.0440856246171383 "PCOS-A"
"410" "Sample1367" -0.208723021344035 -0.0247707840086175 "HC-A"
"411" "Sample1368" -0.254156574976574 -0.0213288522062507 "HC-A"
"412" "Sample1369" -0.174086191887334 -0.202434849940852 "PCOS-A"
"413" "Sample137" -0.281542559648271 0.0861723697420468 "PCOS-E"
"414" "Sample1370" -0.174417721202706 -0.0867882810672315 "PCOS-A"
"415" "Sample1371" -0.206780172930282 -0.0588763039964123 "PCOS-A"
"416" "Sample1372" -0.205566437997462 0.000295698791143592 "PCOS-A"
"417" "Sample1373" -0.223693821540953 -0.0208301926889038 "PCOS-A"
"418" "Sample1374" -0.184017122948992 -0.144351731683319 "HC-A"
"419" "Sample1375" -0.205740985006541 -0.138188624900772 "HC-A"
"420" "Sample1376" -0.240451137896168 0.00554650372246317 "HC-A"
"421" "Sample1377" -0.136101531875656 -0.256000152618512 "PCOS-A"
"422" "Sample1378" -0.218455931770778 -0.0620302002208955 "PCOS-A"
"423" "Sample1379" -0.212319102992968 -0.0458168097836232 "PCOS-A"
"424" "Sample138" -0.201068701334106 0.0230024089272254 "HC-E"
"425" "Sample1380" -0.204340860848667 -0.043040822661126 "HC-A"
"426" "Sample1381" -0.202394648829553 -0.0490298981815983 "PCOS-A"
"427" "Sample1382" -0.253375940804469 -0.0682060302531069 "HC-A"
"428" "Sample1383" -0.17510009358674 -0.0730568330166959 "PCOS-A"
"429" "Sample1384" -0.20591212814171 -0.00764299734689415 "PCOS-A"
"430" "Sample1385" -0.204132178342409 0.00484738462146214 "HC-A"
"431" "Sample1386" -0.221842017858373 -0.0160343304792313 "PCOS-A"
"432" "Sample1387" -0.161125082548358 -0.243607796277786 "PCOS-A"
"433" "Sample1388" -0.227296752402539 -0.0173892114077262 "HC-A"
"434" "Sample1389" -0.214386146846989 -0.0281663254772898 "PCOS-A"
"435" "Sample139" -0.278803838611277 0.0861504044307394 "PCOS-E"
"436" "Sample1390" -0.234547396582849 -0.0462541099505026 "HC-A"
"437" "Sample1391" -0.144765067659337 -0.241197710220401 "HC-A"
"438" "Sample1392" -0.185957198418652 -0.220477358820647 "PCOS-A"
"439" "Sample1393" -0.192881500912396 -0.045281936389096 "PCOS-A"
"440" "Sample1394" -0.204022547096951 -0.0240581791952064 "PCOS-A"
"441" "Sample1395" -0.208063643436973 -0.0101303540890049 "HC-A"
"442" "Sample1396" -0.213248418302717 0.00358213184629373 "HC-A"
"443" "Sample1397" -0.227775815714741 -0.0664784374052558 "HC-A"
"444" "Sample1398" -0.18558839196555 -0.161145494902307 "PCOS-A"
"445" "Sample1399" -0.210024608549716 -0.0399006107626425 "PCOS-A"
"446" "Sample14" -0.245556749027749 0.0926755777149386 "HC-E"
"447" "Sample140" -0.281914871938335 0.0475338569879515 "PCOS-E"
"448" "Sample1400" -0.219353975858808 -0.0178992961185473 "HC-A"
"449" "Sample1401" -0.228506974814664 -0.017888060271875 "PCOS-A"
"450" "Sample1402" -0.257413422123379 -0.0472469539288413 "HC-A"
"451" "Sample1403" -0.18794357368413 -0.104884625032416 "PCOS-A"
"452" "Sample1404" -0.228387082121952 -0.039494702149002 "HC-A"
"453" "Sample1405" -0.213430723578637 -0.0824971789906314 "PCOS-A"
"454" "Sample1406" -0.131868338236503 -0.0441259275731214 "PCOS-A"
"455" "Sample1407" -0.224849279521807 -0.0053592163689181 "HC-A"
"456" "Sample1408" -0.190756921332827 0.00106241358640694 "PCOS-A"
"457" "Sample1409" -0.159235769964596 -0.263203981450839 "PCOS-A"
"458" "Sample141" -0.231898705687775 0.09602117997645 "PCOS-E"
"459" "Sample1410" -0.233874571286295 -0.0400168616490069 "HC-A"
"460" "Sample1411" -0.214338920403622 -0.0509278695183067 "PCOS-A"
"461" "Sample1412" -0.228184759108591 -0.0551375019287068 "PCOS-A"
"462" "Sample1413" -0.209021018973319 -0.0749126002234542 "PCOS-A"
"463" "Sample1414" -0.203295882277319 -0.154738916421363 "PCOS-A"
"464" "Sample1415" -0.242690986014077 -0.0147001686551185 "HC-A"
"465" "Sample1416" -0.222610337275888 -0.060025171086216 "PCOS-A"
"466" "Sample1417" -0.204392075150517 -0.0171174446409884 "HC-A"
"467" "Sample1418" -0.18195217867926 -0.131893988942725 "PCOS-A"
"468" "Sample1419" -0.236925083863068 -0.0362126264331915 "PCOS-A"
"469" "Sample142" -0.243602525027586 0.100051888103881 "HC-E"
"470" "Sample1420" -0.21325290311462 -0.14533237833388 "HC-A"
"471" "Sample1421" -0.23497849638693 -0.0559509270989962 "PCOS-A"
"472" "Sample1422" -0.225512314772452 -0.0586698135436365 "PCOS-A"
"473" "Sample1423" -0.19715252289356 -0.0718230204614123 "PCOS-A"
"474" "Sample1424" -0.20290305537917 -0.200403890409309 "HC-A"
"475" "Sample1425" -0.229331630328619 0.0180552520497779 "PCOS-A"
"476" "Sample1426" -0.20865534944289 -0.058609683718931 "PCOS-A"
"477" "Sample1427" -0.189603508714125 -0.00281460318236065 "PCOS-A"
"478" "Sample1428" -0.186943157556141 -0.0726942579500198 "HC-A"
"479" "Sample1429" -0.196679476011241 -0.160221613923094 "HC-A"
"480" "Sample143" -0.27783175326207 0.0797328764229116 "HC-E"
"481" "Sample1430" -0.239641372580651 -0.0747445236878051 "HC-A"
"482" "Sample1431" -0.258425898847989 -0.0362777090286278 "HC-A"
"483" "Sample1432" -0.193770353361008 -0.0744143083402318 "HC-A"
"484" "Sample1433" -0.211238140248201 -0.074849360548189 "PCOS-A"
"485" "Sample1434" -0.216417416494253 -0.0642059292128713 "PCOS-A"
"486" "Sample1435" -0.171658141155134 -0.167056095652868 "HC-A"
"487" "Sample1436" -0.158547442692819 -0.157727571806707 "PCOS-A"
"488" "Sample1437" -0.223232808970111 -0.0596319942983406 "PCOS-A"
"489" "Sample1438" -0.199552307330071 -0.136685769030773 "HC-A"
"490" "Sample1439" -0.249619849311205 0.00800858521816455 "HC-A"
"491" "Sample144" -0.280767991205181 0.0894150488506067 "HC-E"
"492" "Sample1440" -0.239389899584307 -0.0479462729253356 "HC-A"
"493" "Sample1441" -0.207776514692698 -0.0373049561850138 "HC-A"
"494" "Sample1442" -0.10685830207627 -0.0768378830810897 "HC-A"
"495" "Sample1443" -0.205210111974036 -0.115018538090621 "HC-A"
"496" "Sample1444" -0.227694664291954 -0.0396271552621111 "HC-A"
"497" "Sample1445" -0.21449786014267 -0.040758320441207 "PCOS-A"
"498" "Sample1446" -0.191898047915721 -0.15982800157248 "HC-A"
"499" "Sample1447" -0.136956525818694 -0.272738448827997 "PCOS-A"
"500" "Sample1448" 0.230150965259834 0.117763344679978 "HC-E"
"501" "Sample1449" 0.246168131137416 -0.120448647456065 "HC-E"
"502" "Sample145" -0.263188209662427 0.0598521852208886 "HC-E"
"503" "Sample1450" 0.240031316792708 3.59700104361257e-05 "HC-E"
"504" "Sample1451" 0.171911697915106 -0.0417705440773411 "PCOS-E"
"505" "Sample1452" 0.24911817845388 0.0225847039534469 "PCOS-E"
"506" "Sample1453" 0.292201996037243 -0.114183267420097 "HC-E"
"507" "Sample1454" 0.265942966269833 0.00659792923125579 "PCOS-E"
"508" "Sample1455" 0.225746218542142 0.133809102466868 "PCOS-E"
"509" "Sample1456" 0.176440671713257 0.0543677154257061 "PCOS-E"
"510" "Sample1457" 0.227361396364737 0.107799902616825 "PCOS-E"
"511" "Sample1458" 0.245822347799344 -0.00997880942357497 "PCOS-E"
"512" "Sample1459" 0.222313437741471 0.0488278969314389 "PCOS-E"
"513" "Sample146" -0.274301806068598 0.0870184273227263 "HC-E"
"514" "Sample1460" 0.169482335036247 0.0201798514623462 "PCOS-E"
"515" "Sample1461" 0.19739640139125 0.0733604604038845 "PCOS-E"
"516" "Sample1462" 0.228395264203753 0.00926456099152196 "PCOS-E"
"517" "Sample1463" 0.147593346282607 -0.0416786476324536 "PCOS-E"
"518" "Sample1464" 0.261256897986715 -0.187672696827509 "HC-E"
"519" "Sample1465" 0.218598614722931 0.0456081978299822 "PCOS-E"
"520" "Sample1466" 0.236864510943222 0.0054807246755062 "PCOS-E"
"521" "Sample1467" 0.276554595804028 0.0135442907470506 "PCOS-E"
"522" "Sample1468" 0.252703698918199 -0.00654274775051497 "PCOS-E"
"523" "Sample1469" 0.221234074173228 -0.045695927994873 "PCOS-E"
"524" "Sample147" -0.26071839538741 0.0952376659204555 "PCOS-E"
"525" "Sample1470" 0.199141197762202 -0.00254563992919543 "PCOS-E"
"526" "Sample1471" 0.1654526916226 0.063661556073386 "PCOS-E"
"527" "Sample1472" 0.227122979214705 0.0308317092005553 "PCOS-E"
"528" "Sample1473" 0.215726435642327 -0.0480184291026953 "HC-E"
"529" "Sample1474" 0.290766402109033 0.0232755000128424 "HC-E"
"530" "Sample1475" 0.242127961382268 0.0573183922404038 "HC-E"
"531" "Sample1476" 0.24006410959656 -0.0362729930178146 "HC-E"
"532" "Sample1477" 0.204865318512404 -0.0241961970730594 "HC-E"
"533" "Sample1478" 0.259422044729429 0.0990855301776763 "HC-E"
"534" "Sample1479" 0.262955413125553 -0.173863507679632 "HC-E"
"535" "Sample148" -0.282781920436722 0.0899067801397729 "PCOS-E"
"536" "Sample1480" 0.26861116275066 -0.067470046829509 "HC-E"
"537" "Sample1481" 0.213962905978518 -0.0939821404348099 "HC-E"
"538" "Sample1482" 0.191413917942852 0.131075448899328 "HC-E"
"539" "Sample1483" 0.230030347970742 -0.0588700304910951 "HC-E"
"540" "Sample1484" 0.24490812527124 -0.194545115494098 "HC-E"
"541" "Sample1485" 0.225261430697866 -0.133332756029453 "HC-E"
"542" "Sample1486" 0.274887909604553 -0.191765204981165 "HC-E"
"543" "Sample1487" 0.243111997695948 0.0366132269265072 "HC-E"
"544" "Sample1488" 0.236937326336565 -0.045897595280088 "HC-E"
"545" "Sample1489" 0.237042402356717 -0.0887885058491457 "PCOS-E"
"546" "Sample149" -0.198448301688248 0.0217204756826549 "HC-E"
"547" "Sample1490" 0.313708744078593 -0.165025083450073 "PCOS-E"
"548" "Sample1491" 0.212737615316703 -0.00300244292741189 "PCOS-E"
"549" "Sample1492" 0.215482868864286 0.174377667115726 "HC-E"
"550" "Sample1493" 0.254293070434539 0.0829575294097451 "PCOS-E"
"551" "Sample1494" 0.305276868581319 -0.108926489745763 "PCOS-E"
"552" "Sample1495" 0.217725761234849 -0.0234364748652932 "PCOS-E"
"553" "Sample1496" 0.263165482825747 0.0495362018225293 "HC-E"
"554" "Sample1497" 0.202323189880026 0.0735088394253619 "PCOS-E"
"555" "Sample1498" 0.305271341202298 -0.117062501528179 "PCOS-E"
"556" "Sample1499" 0.253368854044367 -0.0114664777570576 "PCOS-E"
"557" "Sample15" -0.255200297066273 0.101620867829961 "HC-E"
"558" "Sample150" -0.217735776563614 0.126516205137187 "PCOS-E"
"559" "Sample1500" 0.235861365303079 0.0573018756834574 "PCOS-E"
"560" "Sample1501" 0.261025686190837 -0.0535960368427269 "HC-E"
"561" "Sample1502" 0.222176167845429 0.0139889042182366 "HC-E"
"562" "Sample1503" 0.325389023170018 -0.0870923791557921 "HC-E"
"563" "Sample1504" 0.237852855549061 0.0405165852343748 "HC-E"
"564" "Sample1505" 0.241928042084069 0.0556942030559943 "HC-E"
"565" "Sample1506" 0.252224705369743 -0.00760075725165153 "HC-E"
"566" "Sample1507" 0.241128675187556 -0.0392992135903622 "HC-E"
"567" "Sample1508" 0.202081243240301 -0.00437595787555855 "HC-E"
"568" "Sample1509" 0.250094459486947 0.155378296250585 "HC-A"
"569" "Sample151" -0.290908695669694 0.0752539588314261 "HC-E"
"570" "Sample1510" 0.210569188293838 0.147057990559409 "HC-A"
"571" "Sample1511" 0.229022858470826 0.185018012903806 "HC-A"
"572" "Sample1512" 0.217790919671895 0.16989394319486 "HC-A"
"573" "Sample1513" 0.242787377331318 0.172833092165242 "HC-A"
"574" "Sample1514" 0.226668599490562 0.186802915486214 "HC-A"
"575" "Sample1515" 0.264546124950222 0.147023709616247 "HC-A"
"576" "Sample1516" 0.239345292633723 0.139137210237227 "HC-A"
"577" "Sample1517" 0.208168969874309 0.178618557023528 "HC-A"
"578" "Sample1518" 0.173395702856811 0.190592147526339 "HC-A"
"579" "Sample1519" 0.34093850205168 -0.099606199854613 "PCOS-A"
"580" "Sample152" -0.273562120682753 0.100915895491233 "PCOS-E"
"581" "Sample1520" 0.287078842043491 -0.142747530658218 "PCOS-A"
"582" "Sample1521" 0.234399501139218 0.100277112619917 "PCOS-A"
"583" "Sample1522" 0.302531090326812 0.0433764493962196 "HC-A"
"584" "Sample1523" 0.255224224340971 0.149514182007913 "PCOS-A"
"585" "Sample1524" 0.217718449736651 0.0846620127171599 "PCOS-A"
"586" "Sample1525" 0.212136535907691 -0.0863733865696665 "PCOS-A"
"587" "Sample1526" 0.233993611011433 0.143188722891382 "PCOS-A"
"588" "Sample1527" 0.228605115592536 0.182873320391738 "PCOS-A"
"589" "Sample1528" 0.190020837695617 0.12876254910641 "PCOS-A"
"590" "Sample1529" 0.211793818407472 0.125818698893766 "PCOS-A"
"591" "Sample153" -0.275352353157244 -0.0187871155007476 "HC-E"
"592" "Sample1530" 0.239291715638023 0.110073089416767 "PCOS-A"
"593" "Sample1531" 0.254038306726618 0.157148728457475 "PCOS-A"
"594" "Sample1532" 0.256713471582888 0.154939770609785 "PCOS-A"
"595" "Sample1533" 0.299381922044764 -0.127470282681529 "HC-A"
"596" "Sample1534" 0.206687242021561 0.149485038326754 "PCOS-A"
"597" "Sample1535" 0.271982899656318 -0.0765446185071642 "PCOS-A"
"598" "Sample1536" 0.254997474770906 -0.0922130663520936 "PCOS-A"
"599" "Sample1537" 0.175665125302968 0.105174294848474 "PCOS-A"
"600" "Sample1538" 0.115602091637188 0.0688456277519462 "PCOS-A"
"601" "Sample1539" 0.191492525904982 0.151219126639632 "HC-A"
"602" "Sample154" -0.240726313797981 0.126926184152276 "HC-E"
"603" "Sample1540" 0.231816078070944 0.172456922432599 "HC-A"
"604" "Sample1541" 0.291693684736876 -0.0244334269100219 "HC-A"
"605" "Sample1542" 0.224424871681861 0.0704686147878138 "PCOS-A"
"606" "Sample1543" 0.293447928471247 -0.168415215292314 "PCOS-A"
"607" "Sample1544" 0.233738515819101 -0.0851147490777879 "PCOS-A"
"608" "Sample1545" 0.276933910305483 -0.197782269716925 "PCOS-A"
"609" "Sample1546" 0.218847575418604 0.0585593583541209 "PCOS-A"
"610" "Sample1547" 0.162084253816475 0.107294745654509 "PCOS-A"
"611" "Sample1548" 0.183060048219003 0.138217269137531 "PCOS-A"
"612" "Sample1549" 0.225581165540676 0.179722141494681 "PCOS-A"
"613" "Sample155" -0.295455766096365 0.0848663888723023 "PCOS-E"
"614" "Sample1550" 0.250226640347808 -0.0565145613496336 "PCOS-A"
"615" "Sample1551" 0.230334424862692 -0.0842602598791544 "PCOS-A"
"616" "Sample1552" 0.212294539132192 -0.00613722555215934 "PCOS-A"
"617" "Sample1553" 0.223409097327671 0.191754804407871 "PCOS-A"
"618" "Sample1554" 0.233599685129879 0.0536843916844522 "PCOS-A"
"619" "Sample1555" 0.191298024974464 -0.0173067854662166 "PCOS-A"
"620" "Sample1556" 0.237943550467241 0.1243207108532 "PCOS-A"
"621" "Sample1557" 0.235628099701956 -0.0712275940718021 "PCOS-A"
"622" "Sample1558" 0.156998582383588 0.134468237218017 "PCOS-A"
"623" "Sample1559" 0.192165455217951 -0.164075205030386 "PCOS-A"
"624" "Sample156" -0.178432814450962 0.105311959470274 "PCOS-E"
"625" "Sample1560" 0.175698141052202 0.170161590421062 "PCOS-A"
"626" "Sample1561" 0.208498970182543 0.168291094044128 "PCOS-A"
"627" "Sample1562" 0.211334408014842 0.193075290173638 "PCOS-A"
"628" "Sample1563" 0.135368761331258 0.117144120259262 "PCOS-A"
"629" "Sample1564" 0.132428484984895 0.171867755549685 "PCOS-A"
"630" "Sample1565" 0.275478269889631 0.0718685189445242 "PCOS-A"
"631" "Sample1566" 0.209490114741942 0.137262164821318 "PCOS-A"
"632" "Sample1567" 0.177638195855649 0.139046050342768 "PCOS-A"
"633" "Sample1568" 0.164717964286994 0.150482567323198 "PCOS-A"
"634" "Sample1569" 0.227890894983275 -0.0588117482352516 "HC-A"
"635" "Sample157" -0.285065969809272 0.0739353947382562 "HC-E"
"636" "Sample1570" 0.17617882068348 0.143690474304728 "HC-A"
"637" "Sample1571" 0.265070286781418 -0.00848148949466462 "HC-A"
"638" "Sample1572" 0.184851882494933 0.154898334097208 "HC-A"
"639" "Sample1573" 0.266234271446919 -0.0792778218547385 "HC-A"
"640" "Sample1574" 0.244275726483104 -0.0176523713689179 "HC-A"
"641" "Sample1575" 0.278705593228198 -0.133993590301397 "HC-A"
"642" "Sample1576" 0.160608095060616 0.0909643252976404 "PCOS-A"
"643" "Sample1577" 0.240071236583103 0.0196138659327287 "HC-A"
"644" "Sample1578" 0.270509654132735 -0.0266242237697693 "HC-A"
"645" "Sample1579" 0.271820691572584 -0.19665113474721 "HC-A"
"646" "Sample158" -0.28831247754585 0.0954218240894472 "HC-E"
"647" "Sample1580" 0.244405566186305 -0.0426505313035452 "HC-A"
"648" "Sample1581" 0.224452065330002 0.00826681742402942 "HC-A"
"649" "Sample1582" 0.264818442108602 -0.0645183248711494 "HC-A"
"650" "Sample1583" 0.223420606626519 -0.143995097167887 "HC-A"
"651" "Sample1584" 0.207047371519087 0.129896922556895 "HC-A"
"652" "Sample1585" 0.217103925798609 0.131084941618546 "PCOS-A"
"653" "Sample1586" 0.176299115991992 0.141068506938077 "PCOS-A"
"654" "Sample1587" 0.232750764251934 -0.0530050473410805 "PCOS-A"
"655" "Sample1588" 0.289192642482372 -0.130605044080775 "PCOS-A"
"656" "Sample1589" 0.20954012010865 0.187983453576685 "PCOS-A"
"657" "Sample159" -0.280837043908801 0.077752849153167 "HC-E"
"658" "Sample1590" 0.218237408164918 0.0282162529809071 "HC-A"
"659" "Sample1591" 0.217767791126723 -0.0538712427763855 "HC-A"
"660" "Sample1592" 0.243500223690395 0.0987660300959201 "HC-A"
"661" "Sample1593" 0.257346531822864 0.052558412000416 "HC-A"
"662" "Sample1594" 0.240788874160604 0.111432794352501 "HC-A"
"663" "Sample1595" 0.234680079588877 -0.00813973467203248 "HC-A"
"664" "Sample1596" 0.268401804791844 -0.0183020460241429 "PCOS-A"
"665" "Sample1597" 0.253784490126017 0.0535897928067232 "PCOS-A"
"666" "Sample1598" 0.271651868295687 0.0133867430726811 "PCOS-A"
"667" "Sample1599" 0.27600968217447 0.0326409862103807 "PCOS-A"
"668" "Sample16" -0.249603636723951 0.0859803203205288 "PCOS-E"
"669" "Sample160" -0.232986568389168 -0.0331873288519103 "PCOS-E"
"670" "Sample1600" 0.205218721800216 0.0581149552135643 "HC-A"
"671" "Sample1601" 0.25752195192595 -0.00539461912326375 "PCOS-A"
"672" "Sample1602" 0.225468071177437 -0.0116626056251046 "PCOS-A"
"673" "Sample1603" 0.185861696005331 -0.084993855153706 "PCOS-A"
"674" "Sample1604" 0.223441732232124 0.0130344845080634 "PCOS-A"
"675" "Sample1605" 0.267388000500711 -0.0345249826691013 "PCOS-A"
"676" "Sample1606" 0.228083399374885 0.00417797215988396 "PCOS-A"
"677" "Sample1607" 0.227839343127433 -0.0916506630686396 "PCOS-A"
"678" "Sample1608" 0.218808814792327 -0.0505126350409305 "PCOS-A"
"679" "Sample1609" 0.266816038527335 0.0764353411453222 "PCOS-A"
"680" "Sample161" -0.266926626966138 0.0659032026284937 "HC-E"
"681" "Sample1610" 0.216693582004934 0.00381848242839288 "PCOS-A"
"682" "Sample1611" 0.267831685792791 0.0340398166587077 "HC-A"
"683" "Sample1612" 0.299701487025671 0.0343623227504931 "PCOS-A"
"684" "Sample1613" 0.193668406920069 -0.0875083006642303 "PCOS-A"
"685" "Sample1614" 0.284785437119497 0.0253895904390784 "PCOS-A"
"686" "Sample1615" 0.265076271007425 0.0125621463244475 "HC-A"
"687" "Sample1616" 0.272782988140907 0.0233759818624351 "HC-A"
"688" "Sample1617" 0.296315819616307 -0.0403545245935672 "HC-A"
"689" "Sample1618" 0.247294732250265 0.0591904122695829 "HC-A"
"690" "Sample1619" 0.254981456885089 0.0605735624020499 "HC-A"
"691" "Sample162" -0.246033984586798 0.0925275647486187 "HC-E"
"692" "Sample1620" 0.281276621376478 0.0268333494427644 "HC-A"
"693" "Sample1621" 0.260381400484209 0.0604663839812601 "HC-A"
"694" "Sample1622" 0.313906612508812 0.00260365064583301 "HC-A"
"695" "Sample1623" 0.27243188719224 0.00976897129453286 "HC-A"
"696" "Sample163" -0.263616754119663 0.0704861515883447 "PCOS-E"
"697" "Sample164" -0.228925074073308 0.0693311359977644 "HC-E"
"698" "Sample165" -0.240361256840796 0.0840612582295971 "HC-E"
"699" "Sample166" -0.269875776019529 0.0334639894749285 "HC-E"
"700" "Sample167" -0.254035961708848 0.121487585986544 "PCOS-E"
"701" "Sample168" -0.259185907087774 0.0800466345485481 "HC-E"
"702" "Sample169" -0.240499455748862 -0.0541435727622148 "HC-E"
"703" "Sample17" -0.273143468056475 -0.0107387954866312 "HC-E"
"704" "Sample170" -0.192354794540746 0.0579382020295177 "HC-E"
"705" "Sample171" -0.199145729753946 0.0240980920825002 "PCOS-E"
"706" "Sample172" -0.277317434327673 0.0516614978945681 "PCOS-E"
"707" "Sample173" -0.191529728161895 0.0574930288619235 "HC-E"
"708" "Sample174" -0.270508652919497 0.0498199398383787 "HC-E"
"709" "Sample175" -0.281266846921355 0.0364925986803765 "HC-E"
"710" "Sample176" -0.26762821826817 0.0581555254549741 "HC-E"
"711" "Sample177" -0.280654480910406 0.00596904829102212 "HC-E"
"712" "Sample178" -0.286620967463346 0.0768973065915449 "PCOS-E"
"713" "Sample179" -0.249693475524996 0.00953757436200338 "HC-E"
"714" "Sample18" -0.258860048770993 -0.0409874956093624 "PCOS-E"
"715" "Sample180" -0.297818530005254 0.0726584198233259 "HC-E"
"716" "Sample181" -0.260259058408926 0.0788429142140145 "PCOS-E"
"717" "Sample182" -0.267767837386462 0.0855394891508377 "HC-E"
"718" "Sample183" -0.254400658504421 0.0799194025394093 "PCOS-E"
"719" "Sample184" -0.258840105565412 0.0546578116056579 "HC-E"
"720" "Sample185" -0.284151199842796 0.0664710219193845 "PCOS-E"
"721" "Sample186" -0.289235659197662 0.0934808292993383 "PCOS-E"
"722" "Sample187" -0.279491322834097 0.0711351366529852 "HC-E"
"723" "Sample188" -0.278801957679655 0.0674073883856427 "HC-E"
"724" "Sample189" -0.249453042081794 0.0990561248364478 "PCOS-E"
"725" "Sample19" -0.282400047187891 0.0923896804148251 "HC-E"
"726" "Sample190" -0.281818690169655 0.0665467098459748 "PCOS-E"
"727" "Sample191" -0.269384008958505 0.0586537204322693 "HC-E"
"728" "Sample192" -0.280397755557878 0.0498942504590212 "HC-E"
"729" "Sample193" -0.217445698265919 -0.0169344471987761 "HC-E"
"730" "Sample194" -0.24777961977655 0.121123345193627 "HC-E"
"731" "Sample195" -0.247657587964021 -0.124207291438101 "HC-E"
"732" "Sample196" -0.255141288456844 0.0932734426105251 "HC-E"
"733" "Sample197" -0.234587631269677 0.0680559410810083 "PCOS-E"
"734" "Sample198" -0.271717592531103 0.0475014414314621 "HC-E"
"735" "Sample199" -0.298641318075398 0.0492881488368725 "HC-E"
"736" "Sample2" -0.249448404335204 0.0217450899065131 "PCOS-E"
"737" "Sample20" -0.206417563884451 0.0635475845540553 "HC-E"
"738" "Sample200" -0.270693031570821 0.0730061246881995 "HC-E"
"739" "Sample201" -0.262728052095471 0.0710135082419454 "PCOS-E"
"740" "Sample202" -0.250939748475006 0.0976990279262754 "HC-E"
"741" "Sample203" -0.243185436288548 -0.0333211113109846 "HC-E"
"742" "Sample204" -0.27434465824215 0.0535617487583836 "HC-E"
"743" "Sample205" -0.20129205306405 0.116394713908215 "HC-E"
"744" "Sample206" -0.269155523319481 0.00635544095713415 "HC-E"
"745" "Sample207" -0.236817505286361 0.0890808175749772 "PCOS-E"
"746" "Sample208" -0.246430854776027 -0.036831852460323 "HC-E"
"747" "Sample209" -0.176165348884974 0.138429328844231 "HC-E"
"748" "Sample21" -0.276827994911463 -0.00808927172506898 "HC-E"
"749" "Sample210" -0.235425227633837 0.0936899979303979 "HC-E"
"750" "Sample211" -0.255958072406742 0.00859569285598974 "HC-E"
"751" "Sample212" -0.27522249759798 0.100647826548094 "HC-E"
"752" "Sample213" -0.275485153130463 0.0571618971343388 "HC-E"
"753" "Sample214" -0.241243906256969 0.0698678127173887 "HC-E"
"754" "Sample215" -0.241620400799164 -0.0452683835748326 "HC-E"
"755" "Sample216" -0.283373877607727 0.0789125836030745 "HC-E"
"756" "Sample217" -0.288376833800239 0.0262477131209348 "HC-E"
"757" "Sample218" -0.283274069889 0.0851904325335209 "HC-E"
"758" "Sample219" -0.253748196058365 0.101366026402083 "HC-E"
"759" "Sample22" -0.249112142626251 -0.0350090487235214 "HC-E"
"760" "Sample220" -0.282697848689888 0.0872061494676146 "PCOS-E"
"761" "Sample221" -0.236686278933777 0.0561694091110203 "HC-E"
"762" "Sample222" -0.203022750377367 0.141736326651537 "HC-E"
"763" "Sample223" -0.259206299479693 0.0825445129579801 "PCOS-E"
"764" "Sample224" -0.286289889486845 0.088002197499049 "PCOS-E"
"765" "Sample225" -0.274539523395751 0.0901262768473548 "PCOS-E"
"766" "Sample226" -0.264480790826169 0.0807879731990442 "HC-E"
"767" "Sample227" -0.262354586324051 -0.094933588626846 "PCOS-E"
"768" "Sample228" -0.229489747539822 -0.0564810485666182 "HC-E"
"769" "Sample229" -0.292524167773243 0.0934888917565803 "PCOS-E"
"770" "Sample23" -0.251818360877876 0.083446562065536 "PCOS-E"
"771" "Sample230" -0.277536825729415 0.0622827620365025 "HC-E"
"772" "Sample231" -0.231887198874927 0.0811027783463573 "PCOS-E"
"773" "Sample232" -0.253617231643902 0.122872681583725 "HC-E"
"774" "Sample233" -0.257265515928723 0.127145153623546 "PCOS-E"
"775" "Sample234" -0.255146464341224 0.10488784438304 "HC-E"
"776" "Sample235" -0.288101133768676 0.0865225019098745 "HC-E"
"777" "Sample236" -0.270959584401647 0.0667940675412473 "HC-E"
"778" "Sample237" -0.269764576540243 0.0791669085241535 "PCOS-E"
"779" "Sample238" -0.267196449882585 0.0824360481732713 "PCOS-E"
"780" "Sample239" -0.266239703597578 0.0847207817674122 "HC-E"
"781" "Sample24" -0.264860800721351 0.101469820365736 "HC-E"
"782" "Sample240" -0.276410871230949 0.0836761588335464 "HC-E"
"783" "Sample241" -0.260986798700287 0.100323952379716 "HC-E"
